                                    Time     Open     High      Low    Close     Volume                      Date  ENGULF  STONED  DRAGON   RSI  fastd  fastk  BullE  BearE
Date                                                                                                                                                                       
2022-06-24 06:00:00+08:00  1656021600000  20676.4  21250.0  20670.0  20983.4  48033.554 2022-06-24 06:00:00+08:00       0       0       0  62.0   77.0   96.0  False  False
2022-06-24 07:00:00+08:00  1656025200000  20983.3  21200.0  20968.7  21096.6  19549.445 2022-06-24 07:00:00+08:00       0       0       0  64.0   84.0  100.0  False  False
2022-06-24 08:00:00+08:00  1656028800000  21096.6  21194.7  20963.0  20999.4  23726.263 2022-06-24 08:00:00+08:00       0       0       0  61.0   87.0   64.0  False  False
2022-06-24 09:00:00+08:00  1656032400000  20999.5  21176.0  20980.0  21038.4  16185.675 2022-06-24 09:00:00+08:00       0       0       0  62.0   79.0   73.0  False  False
2022-06-24 10:00:00+08:00  1656036000000  21038.4  21379.2  21004.9  21164.1  25767.671 2022-06-24 10:00:00+08:00       0       0       0  64.0   79.0  100.0  False  False
2022-06-24 11:00:00+08:00  1656039600000  21165.3  21261.2  21026.2  21066.3  17553.999 2022-06-24 11:00:00+08:00       0       0       0  61.0   58.0    0.0  False  False
2022-06-24 12:00:00+08:00  1656043200000  21066.4  21147.2  20968.0  21040.0  16228.533 2022-06-24 12:00:00+08:00       0       0       0  60.0   33.0    0.0  False  False
2022-06-24 13:00:00+08:00  1656046800000  21040.0  21168.9  20842.0  20908.0  20110.977 2022-06-24 13:00:00+08:00       0       0       0  56.0   -0.0    0.0  False  False
2022-06-24 14:00:00+08:00  1656050400000  20908.0  20957.1  20774.1  20834.4  25013.039 2022-06-24 14:00:00+08:00       0       0       0  53.0   -0.0    0.0  False  False
2022-06-24 15:00:00+08:00  1656054000000  20834.4  20970.5  20732.5  20903.9  24860.118 2022-06-24 15:00:00+08:00       0       0       0  55.0    8.0   25.0  False  False
2022-06-24 16:00:00+08:00  1656057600000  20903.8  21093.7  20885.0  21039.9  20845.951 2022-06-24 16:00:00+08:00       0       0       0  59.0   36.0   82.0  False  False
2022-06-24 17:00:00+08:00  1656061200000  21040.0  21067.8  20736.0  20816.7  22984.048 2022-06-24 17:00:00+08:00    -100       0       0  51.0   36.0    0.0  False  False
2022-06-24 18:00:00+08:00  1656064800000  20816.7  20998.2  20778.8  20983.5  19872.741 2022-06-24 18:00:00+08:00       0       0       0  56.0   47.0   61.0  False  False
2022-06-24 19:00:00+08:00  1656068400000  20983.4  21325.0  20967.3  21165.0  46709.535 2022-06-24 19:00:00+08:00       0       0       0  60.0   54.0  100.0  False  False
2022-06-24 20:00:00+08:00  1656072000000  21165.0  21491.4  21075.0  21206.4  49381.697 2022-06-24 20:00:00+08:00       0       0       0  61.0   87.0  100.0  False  False
2022-06-24 21:00:00+08:00  1656075600000  21206.5  21374.5  21132.5  21188.3  36627.183 2022-06-24 21:00:00+08:00       0       0       0  60.0   98.0   93.0  False  False
2022-06-24 22:00:00+08:00  1656079200000  21188.4  21372.6  21050.0  21118.1  33355.471 2022-06-24 22:00:00+08:00       0       0       0  58.0   77.0   37.0  False  False
2022-06-24 23:00:00+08:00  1656082800000  21118.1  21128.4  20807.0  20875.4  44986.165 2022-06-24 23:00:00+08:00       0       0       0  50.0   43.0    0.0  False  False
2022-06-25 00:00:00+08:00  1656086400000  20875.5  21071.0  20771.5  21032.4  35279.501 2022-06-25 00:00:00+08:00       0       0       0  54.0   25.0   39.0  False  False
2022-06-25 01:00:00+08:00  1656090000000  21032.5  21227.6  20921.1  20962.9  34862.014 2022-06-25 01:00:00+08:00       0       0       0  52.0   20.0   21.0  False  False
2022-06-25 02:00:00+08:00  1656093600000  20963.0  21125.7  20893.9  21116.8  19286.405 2022-06-25 02:00:00+08:00       0       0       0  56.0   47.0   81.0  False  False
2022-06-25 03:00:00+08:00  1656097200000  21116.8  21259.7  21012.7  21241.9  21685.807 2022-06-25 03:00:00+08:00       0       0       0  59.0   67.0  100.0  False  False
2022-06-25 04:00:00+08:00  1656100800000  21241.8  21328.1  21130.2  21188.3  24866.294 2022-06-25 04:00:00+08:00       0       0       0  57.0   85.0   74.0  False  False
2022-06-25 05:00:00+08:00  1656104400000  21188.3  21360.0  21173.0  21306.6  16912.751 2022-06-25 05:00:00+08:00       0       0       0  60.0   91.0  100.0  False  False
2022-06-25 06:00:00+08:00  1656108000000  21306.5  21563.5  21284.6  21296.8  30662.155 2022-06-25 06:00:00+08:00       0     100       0  60.0   88.0   91.0  False  False
2022-06-25 07:00:00+08:00  1656111600000  21296.7  21384.0  21180.1  21231.2  17686.785 2022-06-25 07:00:00+08:00       0       0       0  57.0   64.0    1.0  False  False
2022-06-25 08:00:00+08:00  1656115200000  21231.2  21296.2  21110.0  21183.4  26792.462 2022-06-25 08:00:00+08:00       0       0       0  56.0   31.0    0.0  False  False
2022-06-25 09:00:00+08:00  1656118800000  21183.3  21330.0  21138.0  21319.9  13614.620 2022-06-25 09:00:00+08:00     100       0       0  60.0   28.0   84.0  False  False
2022-06-25 10:00:00+08:00  1656122400000  21320.0  21369.3  21140.8  21167.0  13906.049 2022-06-25 10:00:00+08:00    -100       0       0  54.0   28.0    0.0  False  False
2022-06-25 11:00:00+08:00  1656126000000  21167.0  21340.0  21145.3  21295.0  17133.911 2022-06-25 11:00:00+08:00       0       0       0  58.0   49.0   64.0  False  False
2022-06-25 12:00:00+08:00  1656129600000  21295.0  21300.0  21198.9  21226.3  11346.445 2022-06-25 12:00:00+08:00       0       0       0  55.0   28.0   20.0  False  False
2022-06-25 13:00:00+08:00  1656133200000  21226.2  21313.0  21203.4  21208.0   9466.457 2022-06-25 13:00:00+08:00       0     100       0  54.0   31.0    8.0  False  False
2022-06-25 14:00:00+08:00  1656136800000  21208.0  21305.0  21170.0  21296.9  14502.940 2022-06-25 14:00:00+08:00       0       0       0  57.0   39.0   89.0  False  False
2022-06-25 15:00:00+08:00  1656140400000  21296.9  21627.6  21289.5  21495.5  39158.898 2022-06-25 15:00:00+08:00       0       0       0  63.0   66.0  100.0  False  False
2022-06-25 16:00:00+08:00  1656144000000  21495.5  21549.8  21355.0  21383.1  16059.354 2022-06-25 16:00:00+08:00       0       0       0  58.0   78.0   45.0  False  False
2022-06-25 17:00:00+08:00  1656147600000  21383.0  21488.0  21351.0  21423.1  13544.532 2022-06-25 17:00:00+08:00       0       0       0  59.0   68.0   59.0  False  False
2022-06-25 18:00:00+08:00  1656151200000  21423.0  21475.0  21373.3  21425.1   9407.847 2022-06-25 18:00:00+08:00       0       0       0  59.0   48.0   39.0  False  False
2022-06-25 19:00:00+08:00  1656154800000  21425.1  21468.0  21308.0  21329.1  13880.185 2022-06-25 19:00:00+08:00       0       0       0  55.0   33.0    0.0  False  False
2022-06-25 20:00:00+08:00  1656158400000  21329.2  21366.9  21028.2  21142.7  41392.135 2022-06-25 20:00:00+08:00       0       0       0  48.0   13.0    0.0  False  False
2022-06-25 21:00:00+08:00  1656162000000  21142.7  21237.0  21060.0  21159.0  21338.380 2022-06-25 21:00:00+08:00       0       0       0  49.0    2.0    6.0  False  False
2022-06-25 22:00:00+08:00  1656165600000  21158.9  21217.1  21070.0  21120.0  19273.920 2022-06-25 22:00:00+08:00       0       0       0  47.0    2.0    0.0  False  False
2022-06-25 23:00:00+08:00  1656169200000  21120.1  21175.0  20894.0  20958.9  26642.420 2022-06-25 23:00:00+08:00       0       0       0  42.0    2.0    0.0  False  False
2022-06-26 00:00:00+08:00  1656172800000  20959.0  21064.8  20907.5  21042.1  18785.342 2022-06-26 00:00:00+08:00       0       0       0  45.0   17.0   51.0  False  False
2022-06-26 01:00:00+08:00  1656176400000  21042.1  21150.0  21003.0  21087.6  16507.187 2022-06-26 01:00:00+08:00       0       0       0  47.0   43.0   79.0  False  False
2022-06-26 02:00:00+08:00  1656180000000  21087.6  21280.0  21034.8  21226.1  14058.391 2022-06-26 02:00:00+08:00       0       0       0  53.0   77.0  100.0  False  False
2022-06-26 03:00:00+08:00  1656183600000  21226.1  21247.0  21150.0  21195.5  11340.573 2022-06-26 03:00:00+08:00       0       0       0  51.0   89.0   89.0  False  False
2022-06-26 04:00:00+08:00  1656187200000  21195.4  21243.8  21130.0  21214.3   8438.003 2022-06-26 04:00:00+08:00       0       0       0  52.0   94.0   93.0  False  False
2022-06-26 05:00:00+08:00  1656190800000  21214.2  21534.8  21197.6  21508.1  26929.041 2022-06-26 05:00:00+08:00       0       0       0  62.0   94.0  100.0  False  False
2022-06-26 06:00:00+08:00  1656194400000  21508.0  21520.0  21384.0  21424.0  15491.686 2022-06-26 06:00:00+08:00       0       0       0  58.0   86.0   65.0  False  False
2022-06-26 07:00:00+08:00  1656198000000  21424.1  21600.0  21415.5  21481.9  15106.669 2022-06-26 07:00:00+08:00       0       0       0  60.0   82.0   82.0  False  False
2022-06-26 08:00:00+08:00  1656201600000  21481.9  21539.7  21383.0  21461.2  14696.307 2022-06-26 08:00:00+08:00       0       0       0  59.0   73.0   71.0  False  False
2022-06-26 09:00:00+08:00  1656205200000  21461.3  21537.6  21313.2  21387.9  16183.591 2022-06-26 09:00:00+08:00       0       0       0  56.0   51.0    0.0  False  False
2022-06-26 10:00:00+08:00  1656208800000  21387.9  21413.3  21263.7  21346.2   9990.070 2022-06-26 10:00:00+08:00       0       0       0  54.0   24.0    0.0  False  False
2022-06-26 11:00:00+08:00  1656212400000  21346.2  21453.5  21324.3  21415.1   8279.329 2022-06-26 11:00:00+08:00       0       0       0  56.0   14.0   42.0  False  False
2022-06-26 12:00:00+08:00  1656216000000  21415.1  21474.9  21352.5  21414.6   9305.855 2022-06-26 12:00:00+08:00       0       0       0  56.0   31.0   49.0  False  False
2022-06-26 13:00:00+08:00  1656219600000  21414.7  21478.3  21365.7  21431.7   8644.926 2022-06-26 13:00:00+08:00       0       0       0  57.0   64.0  100.0  False  False
2022-06-26 14:00:00+08:00  1656223200000  21431.7  21520.0  21324.5  21470.5  16165.238 2022-06-26 14:00:00+08:00       0       0       0  59.0   83.0  100.0  False  False
2022-06-26 15:00:00+08:00  1656226800000  21470.5  21481.6  21350.0  21390.1  11120.439 2022-06-26 15:00:00+08:00       0       0       0  54.0   67.0    0.0  False  False
2022-06-26 16:00:00+08:00  1656230400000  21390.1  21466.3  21370.1  21444.9   9126.865 2022-06-26 16:00:00+08:00       0       0       0  57.0   51.0   54.0  False  False
2022-06-26 17:00:00+08:00  1656234000000  21445.0  21473.2  21355.0  21405.4  12539.628 2022-06-26 17:00:00+08:00       0       0       0  54.0   20.0    4.0  False  False
2022-06-26 18:00:00+08:00  1656237600000  21405.4  21446.4  21364.4  21410.1   8605.397 2022-06-26 18:00:00+08:00       0       0       0  55.0   23.0   10.0  False  False
2022-06-26 19:00:00+08:00  1656241200000  21410.2  21816.0  21387.4  21699.5  36393.167 2022-06-26 19:00:00+08:00       0       0       0  66.0   38.0  100.0  False  False
2022-06-26 20:00:00+08:00  1656244800000  21699.4  21888.0  21409.4  21447.3  58615.900 2022-06-26 20:00:00+08:00       0       0       0  53.0   37.0    0.0  False  False
2022-06-26 21:00:00+08:00  1656248400000  21447.3  21476.4  21267.1  21395.1  36084.834 2022-06-26 21:00:00+08:00       0       0       0  51.0   33.0    0.0  False  False
2022-06-26 22:00:00+08:00  1656252000000  21395.0  21483.9  21382.5  21403.0  15693.276 2022-06-26 22:00:00+08:00       0     100       0  51.0    1.0    2.0  False  False
2022-06-26 23:00:00+08:00  1656255600000  21403.0  21408.2  21180.0  21314.2  29246.043 2022-06-26 23:00:00+08:00       0       0       0  48.0    1.0    0.0  False  False
2022-06-27 00:00:00+08:00  1656259200000  21314.2  21431.2  21262.2  21344.2  15241.096 2022-06-27 00:00:00+08:00       0       0       0  49.0    9.0   24.0  False  False
2022-06-27 01:00:00+08:00  1656262800000  21344.2  21355.5  21120.0  21251.4  22700.958 2022-06-27 01:00:00+08:00       0       0       0  45.0    8.0    0.0  False  False
2022-06-27 02:00:00+08:00  1656266400000  21251.4  21259.2  21116.5  21177.3  15506.453 2022-06-27 02:00:00+08:00       0       0       0  42.0    8.0    0.0  False  False
2022-06-27 03:00:00+08:00  1656270000000  21177.3  21310.0  21172.7  21273.6   8899.727 2022-06-27 03:00:00+08:00       0       0       0  47.0   23.0   70.0  False  False
2022-06-27 04:00:00+08:00  1656273600000  21273.6  21420.1  21224.3  21388.9  12161.102 2022-06-27 04:00:00+08:00       0       0       0  52.0   57.0  100.0  False  False
2022-06-27 05:00:00+08:00  1656277200000  21388.8  21408.1  21318.3  21372.2   9357.144 2022-06-27 05:00:00+08:00       0       0     100  51.0   87.0   92.0  False  False
2022-06-27 06:00:00+08:00  1656280800000  21372.2  21392.7  20952.0  21136.9  37301.824 2022-06-27 06:00:00+08:00       0       0       0  42.0   64.0    0.0  False  False
2022-06-27 07:00:00+08:00  1656284400000  21136.6  21227.1  20961.2  21029.1  20928.567 2022-06-27 07:00:00+08:00       0       0       0  38.0   31.0    0.0  False  False
2022-06-27 08:00:00+08:00  1656288000000  21029.1  21113.9  20967.1  21039.9  18790.408 2022-06-27 08:00:00+08:00       0       0       0  39.0    1.0    4.0  False  False
2022-06-27 09:00:00+08:00  1656291600000  21039.8  21130.0  20908.8  21079.9  19644.689 2022-06-27 09:00:00+08:00       0       0       0  41.0    8.0   20.0  False  False
2022-06-27 10:00:00+08:00  1656295200000  21080.0  21180.0  21033.6  21123.4  11493.993 2022-06-27 10:00:00+08:00       0       0       0  43.0   41.0  100.0  False  False
2022-06-27 11:00:00+08:00  1656298800000  21123.3  21175.0  21100.1  21160.9   9382.112 2022-06-27 11:00:00+08:00       0       0       0  45.0   73.0  100.0  False  False
2022-06-27 12:00:00+08:00  1656302400000  21160.9  21319.6  21133.0  21235.9  16914.634 2022-06-27 12:00:00+08:00       0       0       0  49.0  100.0  100.0  False  False
2022-06-27 13:00:00+08:00  1656306000000  21236.0  21260.0  21127.2  21173.0  11444.913 2022-06-27 13:00:00+08:00       0       0       0  46.0   88.0   64.0  False  False
2022-06-27 14:00:00+08:00  1656309600000  21173.1  21277.2  21158.4  21258.0   9776.726 2022-06-27 14:00:00+08:00       0       0       0  50.0   88.0  100.0  False  False
2022-06-27 15:00:00+08:00  1656313200000  21258.0  21387.0  21250.0  21354.9  20611.981 2022-06-27 15:00:00+08:00       0       0       0  55.0   88.0  100.0  False  False
2022-06-27 16:00:00+08:00  1656316800000  21354.9  21560.0  21329.6  21476.5  27930.428 2022-06-27 16:00:00+08:00       0       0       0  60.0  100.0  100.0  False  False
2022-06-27 17:00:00+08:00  1656320400000  21476.5  21490.0  21407.8  21443.0  14313.066 2022-06-27 17:00:00+08:00       0       0       0  58.0   95.0   86.0  False  False
2022-06-27 18:00:00+08:00  1656324000000  21443.1  21486.9  21384.0  21428.3  13145.638 2022-06-27 18:00:00+08:00       0       0       0  57.0   86.0   71.0  False  False
2022-06-27 19:00:00+08:00  1656327600000  21428.2  21444.9  21277.0  21298.2  19932.442 2022-06-27 19:00:00+08:00       0       0       0  50.0   53.0    0.0  False  False
2022-06-27 20:00:00+08:00  1656331200000  21298.1  21338.0  21161.0  21231.6  24117.824 2022-06-27 20:00:00+08:00       0       0       0  47.0   24.0    0.0  False  False
2022-06-27 21:00:00+08:00  1656334800000  21231.6  21279.0  20705.0  20729.9  74038.418 2022-06-27 21:00:00+08:00       0       0       0  31.0    0.0    0.0  False  False
2022-06-27 22:00:00+08:00  1656338400000  20730.0  20830.0  20575.0  20806.0  62730.898 2022-06-27 22:00:00+08:00       0       0       0  35.0    5.0   14.0  False  False
2022-06-27 23:00:00+08:00  1656342000000  20806.1  20842.9  20663.7  20744.0  28110.704 2022-06-27 23:00:00+08:00       0       0       0  33.0    8.0   11.0  False  False
2022-06-28 00:00:00+08:00  1656345600000  20744.0  20800.0  20650.0  20746.4  20596.242 2022-06-28 00:00:00+08:00       0       0       0  33.0   13.0   14.0  False  False
2022-06-28 01:00:00+08:00  1656349200000  20746.4  20772.0  20683.5  20711.9  11130.614 2022-06-28 01:00:00+08:00       0       0       0  33.0   20.0   35.0  False  False
2022-06-28 02:00:00+08:00  1656352800000  20712.0  20950.0  20500.0  20812.1  48196.853 2022-06-28 02:00:00+08:00       0       0       0  38.0   50.0  100.0  False  False
2022-06-28 03:00:00+08:00  1656356400000  20812.1  20886.0  20711.4  20845.8  16805.683 2022-06-28 03:00:00+08:00       0       0       0  40.0   78.0  100.0  False  False
2022-06-28 04:00:00+08:00  1656360000000  20845.8  20966.0  20842.6  20905.9  12048.805 2022-06-28 04:00:00+08:00       0       0       0  43.0  100.0  100.0  False  False
2022-06-28 05:00:00+08:00  1656363600000  20905.9  20910.2  20767.8  20789.1  10141.627 2022-06-28 05:00:00+08:00       0       0       0  39.0   87.0   60.0  False  False
2022-06-28 06:00:00+08:00  1656367200000  20789.1  20946.2  20750.1  20801.9  21219.056 2022-06-28 06:00:00+08:00       0       0       0  39.0   63.0   29.0  False  False
2022-06-28 07:00:00+08:00  1656370800000  20801.9  20880.2  20666.0  20730.0  16817.255 2022-06-28 07:00:00+08:00       0       0       0  37.0   30.0    0.0  False  False
2022-06-28 08:00:00+08:00  1656374400000  20730.0  20868.2  20670.1  20760.7  20474.045 2022-06-28 08:00:00+08:00       0       0       0  39.0   20.0   30.0  False  False
2022-06-28 09:00:00+08:00  1656378000000  20760.8  20807.4  20546.9  20609.6  21230.506 2022-06-28 09:00:00+08:00    -100       0       0  34.0   10.0    0.0  False  False
2022-06-28 10:00:00+08:00  1656381600000  20609.6  20673.6  20510.0  20632.0  19742.904 2022-06-28 10:00:00+08:00       0       0       0  35.0   18.0   24.0  False  False
2022-06-28 11:00:00+08:00  1656385200000  20631.9  20748.9  20621.3  20722.6  12880.387 2022-06-28 11:00:00+08:00       0       0       0  40.0   41.0  100.0  False  False
2022-06-28 12:00:00+08:00  1656388800000  20722.6  20788.8  20691.9  20758.3  11861.344 2022-06-28 12:00:00+08:00       0       0       0  42.0   75.0  100.0  False  False
2022-06-28 13:00:00+08:00  1656392400000  20758.4  20829.2  20722.6  20730.0  12551.940 2022-06-28 13:00:00+08:00       0       0       0  41.0   95.0   86.0  False  False
2022-06-28 14:00:00+08:00  1656396000000  20730.1  20887.4  20730.1  20848.1  17201.953 2022-06-28 14:00:00+08:00       0       0       0  48.0   95.0  100.0  False  False
2022-06-28 15:00:00+08:00  1656399600000  20848.1  20920.0  20811.7  20868.2  18391.571 2022-06-28 15:00:00+08:00       0       0       0  49.0   95.0  100.0  False  False
2022-06-28 16:00:00+08:00  1656403200000  20868.3  21150.0  20855.8  21102.0  36579.077 2022-06-28 16:00:00+08:00       0       0       0  59.0  100.0  100.0  False  False
2022-06-28 17:00:00+08:00  1656406800000  21102.1  21198.0  21040.0  21050.0  34413.385 2022-06-28 17:00:00+08:00       0       0       0  56.0   95.0   85.0  False  False
2022-06-28 18:00:00+08:00  1656410400000  21050.0  21080.7  20980.0  21014.1  17826.983 2022-06-28 18:00:00+08:00       0       0       0  54.0   82.0   60.0  False  False
2022-06-28 19:00:00+08:00  1656414000000  21014.5  21080.0  20898.1  20987.9  23266.431 2022-06-28 19:00:00+08:00       0       0       0  53.0   62.0   43.0  False  False
2022-06-28 20:00:00+08:00  1656417600000  20987.8  21123.7  20927.2  20942.6  22195.366 2022-06-28 20:00:00+08:00       0       0       0  51.0   34.0    0.0  False  False
2022-06-28 21:00:00+08:00  1656421200000  20942.5  21138.7  20846.0  21044.4  31205.525 2022-06-28 21:00:00+08:00     100       0       0  55.0   43.0   87.0  False  False
2022-06-28 22:00:00+08:00  1656424800000  21044.5  21077.7  20710.0  20840.5  46185.368 2022-06-28 22:00:00+08:00    -100       0       0  46.0   29.0    0.0  False  False
2022-06-28 23:00:00+08:00  1656428400000  20840.5  20840.5  20575.2  20595.4  35354.118 2022-06-28 23:00:00+08:00       0       0       0  37.0   29.0    0.0  False  False
2022-06-29 00:00:00+08:00  1656432000000  20595.7  20757.9  20534.9  20701.8  35503.626 2022-06-29 00:00:00+08:00       0       0       0  42.0    9.0   27.0  False  False
2022-06-29 01:00:00+08:00  1656435600000  20701.8  20713.7  20585.1  20622.4  18793.116 2022-06-29 01:00:00+08:00       0       0       0  40.0   14.0   13.0  False  False
2022-06-29 02:00:00+08:00  1656439200000  20622.4  20633.6  20252.0  20341.5  52813.329 2022-06-29 02:00:00+08:00       0       0       0  32.0   14.0    0.0  False  False
2022-06-29 03:00:00+08:00  1656442800000  20341.6  20360.0  20209.1  20246.6  22393.708 2022-06-29 03:00:00+08:00       0       0       0  30.0    4.0    0.0  False  False
2022-06-29 04:00:00+08:00  1656446400000  20246.7  20317.4  20188.0  20269.0  21371.037 2022-06-29 04:00:00+08:00       0       0       0  31.0    3.0    9.0  False  False
2022-06-29 05:00:00+08:00  1656450000000  20269.0  20387.4  20264.1  20384.0  14452.066 2022-06-29 05:00:00+08:00       0       0       0  37.0   26.0   70.0  False  False
2022-06-29 06:00:00+08:00  1656453600000  20383.9  20450.0  20250.3  20300.8  18980.544 2022-06-29 06:00:00+08:00       0       0       0  35.0   49.0   67.0  False  False
